episode,episode_reward,episode_steps,success,collision,min_obstacle_distance,final_distance,q1_loss,q2_loss,policy_loss,alpha_loss,alpha,mean_log_prob,total_steps
925,617.728188434889,161,1,0,1.6693721728042465,0.39404690746730114,65.73206552659502,67.47426944341719,-76.08881634066564,0.1195702924398902,0.04666919217254064,3.0388859932467063,503823
926,407.9852623963399,189,1,0,0.09859062632786864,0.392049554429755,67.49628743166646,66.91030331515762,-76.98729415166946,0.34449614789435473,0.04730471400987534,3.1127898390330966,504012
927,826.7496430755057,451,1,0,0.6644767576510975,0.3910831347598729,61.36040859687619,62.04481385816756,-77.39549158946373,0.048605069361148015,0.04851734999179047,3.015959872374778,504463
928,632.631875807249,197,1,0,0.6050118569536483,0.3973640712602356,63.76871335324902,64.46311797950473,-77.8540582414811,-0.5654028491566175,0.0475061920844964,2.8145818516687693,504660
929,608.8676479787092,246,1,0,0.8740053634110252,0.3968082714136639,54.81265570671578,55.30873547530756,-78.64922807274795,0.14704795713286575,0.0462994300949622,3.04789333130286,504906
930,-141.13440344129052,91,0,1,-0.05206883669255724,3.0227608593918665,60.34648883211744,61.486305242056375,-79.04722360464243,0.37067163383567725,0.04714588906902533,3.121322445817046,504997
931,495.5341875870306,420,1,0,0.3142281505854906,0.3791393100852024,68.18072740236919,68.17138561407725,-79.12704456874303,0.15149539928173736,0.04856072676678499,3.0499065285637266,505417
932,601.6321015560749,150,1,0,1.1623542779452842,0.3900754124217327,61.66985646565755,62.33585054715474,-80.13200993855794,0.0619185616572698,0.04873837995032469,3.0204677327473957,505567
933,614.6106276272972,179,1,0,0.5542891596876515,0.3930844336247448,69.21001629856046,69.65204377680517,-79.88345081180168,-0.26256542673657063,0.04886187648390258,2.9131343457951893,505746
934,640.4135919952581,279,1,0,1.0130663221357754,0.3947441851843335,62.194588143338436,62.965927045405124,-80.68664146067849,-0.1024639649069651,0.04732523761075457,2.9662362324294222,506025
935,611.8021035866766,316,1,0,1.256393259840999,0.38981023444124774,54.026396345488635,54.56701310827762,-81.45902162865747,0.04607498820258092,0.04734843862066163,3.0150888411304617,506341
936,559.7427515784243,185,1,0,0.3369566573653946,0.3887070669227458,66.95255211495065,67.22169487411911,-80.91321097709037,-0.4654590727912413,0.04709366817732115,2.8478209637306833,506526
937,605.1728053553229,161,1,0,1.538801801213438,0.38891437921646776,66.07378150513453,67.27364244520294,-81.81009986830054,0.12529843194144114,0.04592987163836912,3.040682914094155,506687
938,620.622804510421,207,1,0,0.976598638326913,0.3876307794504949,71.82624053724722,72.08856822442317,-81.90616559751943,-0.08034605255737397,0.0461348586216353,2.973847256766425,506894
939,604.8463514307512,179,1,0,1.8384588379131288,0.3888711687647124,66.86752053212854,65.94417820030084,-82.81997228867515,0.08279517070291428,0.04592515476172863,3.026887628619231,507073
940,45.195133132108765,369,1,0,0.10776875116939555,0.3998670004136834,66.15639180025757,66.25048034042524,-83.27623014786056,0.18097605343231662,0.04729986398766034,3.059166563881768,507442
941,617.2217916873981,198,1,0,1.0669366856824247,0.3889578252883172,62.89002483300489,62.972583293914795,-83.8486759301388,0.293507869590563,0.048422742522124085,3.096922583050198,507640
942,626.984124739453,168,1,0,1.5584962214961626,0.3977268066250281,56.283173234689805,55.902237957432156,-84.24661845252628,0.024102756420948675,0.04944503775221251,3.007970071974255,507808
943,490.70970143659,148,1,0,0.19468750007691382,0.393803503591576,55.638888301076115,56.33183532147794,-84.59638889415844,0.0770092379377299,0.04930304217378836,3.025556137432923,507956
944,655.6559820481253,235,1,0,0.6300513556852494,0.39999439204919407,76.48261041844145,74.69753735724916,-85.08109452267911,0.3768295635409812,0.050449002962163154,3.1261431298357376,508191
945,615.9470299388834,190,1,0,1.7813606233521906,0.39541151603003133,79.02709504177696,78.90153626642729,-85.1345115661621,-0.04529690977774168,0.05173723536886667,2.9846942236548974,508381
946,208.15173045253505,600,0,0,0.20343121807223746,1.013511328018736,65.54975784142812,66.64938142458598,-86.20939070383707,0.007572120974461237,0.05051869586110115,3.002502605517705,508981
947,611.2324204141419,163,1,0,0.7507659588443016,0.39770934723810153,70.98707451849627,70.21341733405926,-86.95716928119309,-0.3087581582824511,0.0509760209524924,2.896227223741496,509144
948,618.8832850868446,296,1,0,0.5848501139907596,0.394566203121704,81.90379449483511,81.95073828987174,-87.47715086550326,0.13453465628412528,0.051143608660109946,3.0450692442623346,509440
949,611.6086770714754,203,1,0,0.8118049914936933,0.39865722206022386,64.99709049704039,66.43630061595898,-87.84196960749884,-0.35727285331326164,0.0504007147707669,2.8803171254143924,509643
950,587.731497375863,216,1,0,0.49637723688426183,0.39571003917621295,76.96103700885067,76.70954380874281,-88.89841976872196,0.09222036525952043,0.049851529438186576,3.03072605309663,509859
951,621.18283669979,174,1,0,0.6862340144933032,0.39345115728843205,70.02888449855234,69.44667143109201,-88.62129329812937,-0.1464524474851359,0.049855238704503264,2.9511728615596375,510033
952,608.9297030600151,149,1,0,1.594583643407898,0.3919576245107397,70.50543024395937,70.80993184147265,-88.64187314846372,-0.3062484279624968,0.04867964800472228,2.8984346133750556,510182
953,541.3329276421296,155,1,0,0.2649814101139306,0.38728300833680246,49.22833749401954,49.68732301650509,-89.05633461244645,-0.564054247760965,0.04736457149828634,2.8148873206107847,510337
954,505.43612971052386,150,1,0,0.20813474755353745,0.39949328569467624,64.55684200286865,62.67602231343587,-89.1493862915039,-0.029634506702423097,0.04650231706599395,2.9903234418233238,510487
955,602.751047929693,146,1,0,0.8069211554766802,0.38712411847974076,71.93142929142469,71.93682044826141,-89.16538959659943,-0.4027291110729518,0.04563694250808187,2.869380875809552,510633
956,541.5966941614465,600,0,0,1.554592203955306,0.6732040139862047,70.80426733016968,71.47715703646342,-89.86823024749756,-0.14944376348517835,0.044154861165831484,2.9520597664515176,511233
957,387.43394802076403,153,1,0,0.07627931860308834,0.3912917624771416,74.26019975562501,73.44243478775024,-90.83221505358328,0.43675122305361275,0.04422153369371408,3.1395483951942595,511386
958,599.0675933563698,150,1,0,1.5233677710226,0.39488231246437255,63.403150437672934,64.25793704986572,-90.86868006388346,-0.05050031850735347,0.04453506241242091,2.983749992052714,511536
959,604.9224581721171,153,1,0,0.7099769645078814,0.39533236626504903,92.64652980230993,91.11843368118885,-90.99010836532692,0.01617311820193054,0.0443147601547584,3.005161163853664,511689
960,361.0981891507427,236,1,0,1.0647213563517297,0.39854250318454115,64.03163530664929,64.2585609565347,-91.08078397330591,-0.09770875098183751,0.04446124103930542,2.968635479272422,511925
961,597.9318045030495,141,1,0,1.624964633796564,0.39862953367080217,71.14312362670898,70.9516051339765,-92.05893030910627,-0.1248258832868532,0.04372519907270763,2.9600508162315857,512066
962,600.6562539301815,154,1,0,1.1292026922677505,0.3892039873500081,59.156128781182424,58.59056467204899,-91.9479315126097,0.2738519219270387,0.04390699276095861,3.0876825304774496,512220
963,495.34144691872325,240,1,0,0.24831816247439398,0.39922724308568336,71.79989211161931,72.74413771629334,-91.89392731984456,0.011726437866066893,0.04495087846492728,3.003721500436465,512460
964,498.4900045846639,147,1,0,0.24539381100010077,0.38975343456558037,64.5488063624116,65.16046018340961,-92.29766575819781,-0.1654003158870603,0.04432945764389168,2.9468962756954893,512607
965,592.5238857083173,122,1,0,1.6897842439261086,0.3629807090511664,52.159230576186886,52.30601094199009,-92.0725223979012,-0.13917342289427265,0.04405568494293533,2.955422534317267,512729
966,469.4275504738257,600,0,0,1.2367650273483954,0.9405659802707295,68.71979309082032,68.83778585354487,-93.01971608479818,-0.07733374444146951,0.042720227042833965,2.9753307032585146,513329
967,604.2604384221565,224,1,0,0.9632177926217569,0.39179185483292167,74.00085298929896,74.81120882715497,-94.10870701926095,0.2289658301410132,0.043633873208558986,3.0728291336979185,513553
968,602.2431890950776,182,1,0,2.1294007928095438,0.39188321953445415,84.75232403094952,83.86371230293106,-94.04940460540436,0.06692815404180642,0.04344665050342843,3.021318570598141,513735
969,604.083159608897,159,1,0,2.29404796029014,0.396540728460192,66.69091679914942,68.07764311856444,-94.52156570722472,0.5837473526081574,0.044911038224239766,3.187979408779984,513894
970,271.6191743763432,278,1,0,1.2105115662414714,0.39381856221181577,68.21459008463853,68.68910978680891,-95.16181665873356,0.08172784413365151,0.04617177004919207,3.0265312126214554,514172
971,648.9861455300496,370,1,0,0.7505532380625959,0.3955738546464744,76.92144459647102,77.16023907403688,-95.3262225176837,-0.23876574312311571,0.04589795061462634,2.9226846669171307,514542
972,508.7593551723463,600,0,0,1.703731127222909,0.4463564618280925,72.6493542655309,73.52322944879532,-96.47745951334636,0.017654692189147076,0.04317563318957885,3.0055629909038544,515142
973,623.5225832030724,228,1,0,1.3729983410083275,0.3937446904761813,74.78816118574979,75.6349370416842,-96.93577722917523,-0.03031904508539459,0.04479748281862652,2.9902173866305435,515370
974,621.5732913802599,172,1,0,1.070355543553625,0.39798430420548725,77.12784488533818,79.21844763811245,-97.43940597356752,0.10029687277626159,0.04447273212636626,3.032244266465653,515542
975,479.95879367920753,600,0,0,1.8260449677269917,1.1219048985697686,72.2297474829356,72.6044454574585,-98.41611637115479,0.05034795569566389,0.04598257518062989,3.0162181611855825,516142
976,440.6357918512939,600,0,0,1.277619408534452,1.0295308692313876,69.36179346164067,70.09484423160553,-99.7601008351644,0.030130630508065224,0.0453434550203383,3.009726294676463,516742
977,586.0500743645952,247,1,0,0.3961611161724803,0.12600211474657638,64.28794710838842,64.6683101152119,-100.90453301557163,0.18552610119767035,0.0459489888145856,3.060333451761408,516989
978,490.00445098086306,600,0,0,1.0209695831939698,1.0707227560313204,66.22783049583435,66.87398794174194,-101.59061445871988,0.21155571912415325,0.04830462086945772,3.0697342018286387,517589
979,508.74306959101483,351,1,0,1.0224311411044202,0.39740766525146715,67.11311338294266,68.02757568712587,-102.36616605231565,-0.5649813463927335,0.048001045854682595,2.814376849394578,517940
980,507.3689425349716,600,0,0,1.7677882619624328,0.4197688154165718,73.12925984064738,73.80566773653031,-103.25527661641439,0.1968031289552649,0.045889053717255594,3.0641084909439087,518540
981,314.90189860779276,214,1,0,0.10131447747408329,0.3967325404355061,57.123880248203456,57.38573164360545,-104.69603650815019,0.21885265176680602,0.04806333550504435,3.072176235858525,518754
982,631.6510048760325,188,1,0,1.828421354801103,0.3980104137204028,70.005924628136,70.40625560790934,-104.36788376341475,0.004753712247660819,0.04889893262310231,3.001554140385161,518942
983,691.6468351443999,277,1,0,3.034240182563969,0.3998694370190599,71.11322629150501,70.24116122077088,-105.26105105403528,-0.10648053534839988,0.047977987986179034,2.9647480245101323,519219
984,-133.94044727486767,78,0,1,-0.0007164478054462187,4.523404299502205,92.27608618369469,90.863090747442,-104.68846658559946,0.2630727991270713,0.04844607933400533,3.0868111695998754,519297
985,521.4364600481196,600,0,0,1.049152226183341,0.506659271971411,74.48900993188222,75.41239374876022,-106.20672938028972,0.040817464562132956,0.0490608324483037,3.013470323483149,519897
986,527.6736897597477,600,0,0,1.82990659357424,0.47075950569207503,73.32557969331741,74.09027084589005,-107.45313655853272,-0.022119562697286408,0.04916028232624133,2.992589727640152,520497
987,671.9734948563628,248,1,0,0.5645873742836334,0.39817269367137437,63.682356136460456,64.41769551077196,-108.93178087665189,0.4570969499031743,0.05012627004555637,3.152577833783242,520745
988,620.3696525227773,261,1,0,0.4632653823679398,0.39244662961742893,65.16826209254648,65.81402971004617,-109.10796709901072,0.08300502295695046,0.05188413131339797,3.0279473317537273,521006
989,-238.62645817161203,40,0,1,-4.4622409400840723e-05,9.435468763185792,62.869115352630615,63.37064867019653,-110.24413928985595,0.06497555058449507,0.05189143782481551,3.021960210800171,521046
990,-239.81472467127116,289,1,0,0.10093883888277966,0.39649201818539176,81.30952449323397,81.4610420741837,-109.45065537291002,-0.16985118399441862,0.05156347940588905,2.942739872783938,521335
991,588.0065372740976,190,1,0,0.5211613962970596,0.3975278841777695,65.61711990958766,65.79163174880178,-110.3580242759303,-0.1915586327643771,0.05065938269621448,2.935733588118302,521525
992,529.0093526646303,600,0,0,0.7592338053134972,0.5226462640252594,71.5899609319369,72.54067722797394,-111.09635138193767,0.15721720098828276,0.050897794192035994,3.0527890729904175,522125
993,432.8622129718048,600,0,0,0.559395815171148,1.5392223011174588,61.57139305194219,61.6829546713829,-111.70106095631917,-0.10043341572706899,0.05069085074588656,2.966101051568985,522725
994,144.3836697401093,600,0,0,0.9063068598750592,2.8959110786007414,70.00220596472423,69.75502878030142,-112.82443649291992,0.044908018922433256,0.05174798943723242,3.015046550432841,523325
995,805.6009881908303,503,1,0,0.4728801376224808,0.39242054675002164,74.65399269460447,75.58991799913865,-113.32901011594011,0.14087069867026972,0.0529115516951615,3.047605630180708,523828
996,643.8298903862444,231,1,0,1.1381942699816503,0.3979324481763472,63.70419820975432,63.915050013240794,-114.11951436624898,-0.04934942872299777,0.05293759063402296,2.9831874876311333,524059
997,621.3395385820426,261,1,0,0.4801208610712059,0.39117259755927064,70.9487231188807,72.68990905988262,-114.52571725662641,0.014309684763808816,0.05311373989472444,3.0048368844949422,524320
998,638.7948141380114,226,1,0,0.658094234826138,0.39912696551502636,67.95321226330985,68.2294990847596,-114.82668901966737,-0.24077033112237675,0.05233994980169609,2.918397490957142,524546
999,863.3940551478854,508,1,0,1.57438157482191,0.39992098750790483,71.49294122936219,71.59355077593345,-115.2529024139164,-0.05838253355849036,0.05027999189190977,2.980303150931681,525054
1000,469.48122527115675,600,0,0,0.7764165439335649,0.5176283289573691,73.12371099710464,73.20691065788269,-116.27337734222412,-0.0030304252076894045,0.05066341998055577,2.9989499998092652,525654
1001,508.85189896145613,198,1,0,0.270342469979604,0.3946398742552927,69.19857759186716,69.95908289967161,-117.06086673158588,-0.07223906217500417,0.050696503126410525,2.975777662161625,525852
1002,674.0784356133463,300,1,0,1.0443457539264087,0.3988299364389459,75.86120890776316,75.44723924001057,-116.92988683064779,0.07233816695710023,0.050633696131408217,3.024233131408691,526152
1003,-128.4238209607978,78,0,1,-0.038345651177244755,4.274653205569242,73.46828876397548,74.16065868964562,-117.59278957660382,0.22584363082662606,0.05117073010366697,3.07594719911233,526230
1004,355.18208080140374,248,1,0,1.359620090992275,0.39677032421320013,70.5385371850383,70.77933292042825,-118.00673047957882,0.11228914836782121,0.05191411722391363,3.037893477947481,526478
1005,602.7152066074635,160,1,0,0.9594152102798352,0.39353391737166105,82.15487324297428,81.48453911542893,-117.30768766403199,-0.037477992754429576,0.052266593719832596,2.9872927993535994,526638
